loan_id,payment_date,amount,principal_amt,interest_amt,fee_amt,late_fee_amt,channel_id
L000038,2020-03-08,293.55,291.7,1.85,0.0,0.0,2
L000038,2020-04-07,293.55,291.7,1.85,0.0,0.0,2
L000039,2021-06-02,577.56,574.65,2.91,0.0,0.0,2
L000039,2021-07-02,577.56,574.65,2.91,0.0,0.0,1
L000039,2021-08-01,577.56,574.65,2.91,1.0,0.0,3
L000039,2021-08-31,577.56,574.65,2.91,2.5,0.0,2
L000039,2021-09-30,577.56,574.65,2.91,0.0,0.0,3
L000039,2021-10-30,577.56,574.65,2.91,2.5,0.0,3
L000039,2021-11-29,577.56,574.65,2.91,1.0,0.0,3
L000039,2021-12-29,577.56,574.65,2.91,2.5,0.0,1
L000039,2022-01-28,577.56,574.65,2.91,1.0,0.0,3
L000039,2022-02-27,577.56,574.65,2.91,0.0,0.0,3
L000039,2022-03-29,577.56,574.65,2.91,2.5,0.0,3
L000039,2022-04-28,577.56,574.65,2.91,1.0,0.0,1
L000040,2021-07-04,329.66,328.36,1.3,0.0,0.0,2
L000040,2021-08-03,329.66,328.36,1.3,2.5,0.0,3
L000040,2021-09-02,329.66,328.36,1.3,1.0,0.0,1
L000040,2021-10-02,329.66,328.36,1.3,2.5,0.0,3
L000040,2021-11-01,329.66,328.36,1.3,0.0,0.0,1
L000040,2021-12-01,329.66,328.36,1.3,2.5,0.0,2
L000040,2021-12-31,329.66,328.36,1.3,0.0,0.0,2
L000040,2022-01-30,329.66,328.36,1.3,2.5,0.0,1
L000040,2022-03-01,329.66,328.36,1.3,1.0,0.0,1
L000040,2022-03-31,329.66,328.36,1.3,0.0,0.0,1
L000040,2022-04-30,329.66,328.36,1.3,2.5,0.0,3
L000040,2022-05-30,329.66,328.36,1.3,1.0,0.0,1
L000041,2019-08-18,565.46,563.09,2.37,2.5,0.0,2
L000041,2019-09-17,565.46,563.09,2.37,2.5,0.0,2
L000041,2019-10-17,565.46,563.09,2.37,1.0,0.0,1
L000041,2019-11-16,565.46,563.09,2.37,1.0,0.0,1
L000041,2019-12-16,565.46,563.09,2.37,2.5,0.0,1
L000041,2020-01-15,565.46,563.09,2.37,1.0,0.0,1
L000041,2020-02-14,565.46,563.09,2.37,1.0,0.0,2
L000041,2020-03-15,565.46,563.09,2.37,2.5,0.0,3
L000041,2020-04-14,565.46,563.09,2.37,2.5,0.0,3
L000041,2020-05-14,565.46,563.09,2.37,0.0,0.0,1
L000041,2020-06-13,565.46,563.09,2.37,0.0,0.0,1
L000041,2020-07-13,565.46,563.09,2.37,0.0,0.0,1
L000042,2020-01-10,1096.1,1091.13,4.97,0.0,0.0,2
L000042,2020-02-09,1096.1,1091.13,4.97,0.0,0.0,1
L000042,2020-03-10,1096.1,1091.13,4.97,1.0,0.0,2
L000042,2020-04-09,1096.1,1091.13,4.97,0.0,0.0,3
L000042,2020-05-09,1096.1,1091.13,4.97,2.5,0.0,2
L000042,2020-06-08,1096.1,1091.13,4.97,2.5,0.0,1
L000042,2020-07-08,1096.1,1091.13,4.97,1.0,0.0,3
L000042,2020-08-07,1096.1,1091.13,4.97,2.5,0.0,2
L000042,2020-09-06,1096.1,1091.13,4.97,0.0,0.0,2
L000042,2020-10-06,1096.1,1091.13,4.97,0.0,0.0,2
L000042,2020-11-05,1096.1,1091.13,4.97,0.0,0.0,2
L000042,2020-12-05,1096.1,1091.13,4.97,0.0,0.0,3
L000043,2025-01-11,437.64,435.94,1.7,1.0,0.0,3
L000043,2025-02-10,437.64,435.94,1.7,0.0,0.0,3
L000043,2025-03-12,437.64,435.94,1.7,0.0,0.0,1
L000043,2025-04-11,437.64,435.94,1.7,0.0,0.0,1
L000043,2025-05-11,437.64,435.94,1.7,1.0,0.0,1
L000043,2025-06-10,437.64,435.94,1.7,2.5,0.0,3
L000043,2025-07-10,437.64,435.94,1.7,2.5,0.0,1
L000043,2025-08-09,437.64,435.94,1.7,1.0,0.0,3
L000043,2025-09-08,437.64,435.94,1.7,1.0,0.0,1
L000043,2025-10-08,437.64,435.94,1.7,1.0,0.0,2
L000043,2025-11-07,437.64,435.94,1.7,1.0,0.0,1
L000043,2025-12-07,437.64,435.94,1.7,2.5,0.0,2
L000044,2022-05-22,905.85,901.68,4.17,0.0,0.0,1
L000044,2022-06-21,905.85,901.68,4.17,0.0,0.0,3
L000044,2022-07-21,905.85,901.68,4.17,2.5,0.0,2
L000044,2022-08-20,905.85,901.68,4.17,2.5,0.0,3
L000044,2022-09-19,905.85,901.68,4.17,2.5,0.0,1
L000044,2022-10-19,905.85,901.68,4.17,2.5,0.0,1
L000044,2022-11-18,905.85,901.68,4.17,2.5,0.0,2
L000044,2022-12-18,905.85,901.68,4.17,2.5,0.0,2
L000044,2023-01-17,905.85,901.68,4.17,1.0,0.0,2
L000044,2023-02-16,905.85,901.68,4.17,2.5,0.0,2
L000044,2023-03-18,905.85,901.68,4.17,0.0,0.0,1
L000044,2023-04-17,905.85,901.68,4.17,0.0,0.0,2
L000045,2023-01-23,1960.45,1955.55,4.9,0.0,0.0,1
L000045,2023-02-22,1960.45,1955.55,4.9,2.5,0.0,2
L000045,2023-03-24,1960.45,1955.55,4.9,0.0,0.0,3
L000045,2023-04-23,1960.45,1955.55,4.9,1.0,0.0,3
L000045,2023-05-23,1960.45,1955.55,4.9,1.0,0.0,2
L000045,2023-06-22,1960.45,1955.55,4.9,2.5,0.0,1
L000045,2023-07-22,1960.45,1955.55,4.9,1.0,0.0,2
L000045,2023-08-21,1960.45,1955.55,4.9,0.0,0.0,1
L000045,2023-09-20,1960.45,1955.55,4.9,0.0,0.0,3
L000045,2023-10-20,1960.45,1955.55,4.9,2.5,0.0,3
L000045,2023-11-19,1960.45,1955.55,4.9,0.0,0.0,3
L000045,2023-12-19,1960.45,1955.55,4.9,0.0,0.0,2
L000046,2020-08-08,532.91,531.35,1.56,1.0,0.0,3
L000046,2020-09-07,532.91,531.35,1.56,2.5,0.0,3
L000046,2020-10-07,532.91,531.35,1.56,1.0,0.0,1
L000046,2020-11-06,532.91,531.35,1.56,2.5,0.0,1
L000046,2020-12-06,532.91,531.35,1.56,2.5,0.0,2
L000046,2021-01-05,532.91,531.35,1.56,0.0,0.0,2
L000046,2021-02-04,532.91,531.35,1.56,2.5,0.0,2
L000046,2021-03-06,532.91,531.35,1.56,1.0,0.0,1
L000046,2021-04-05,532.91,531.35,1.56,0.0,0.0,1
L000046,2021-05-05,532.91,531.35,1.56,1.0,0.0,3
L000046,2021-06-04,532.91,531.35,1.56,0.0,0.0,3
L000046,2021-07-04,532.91,531.35,1.56,1.0,0.0,2
L000047,2023-08-21,2174.04,2168.28,5.76,0.0,0.0,2
L000047,2023-09-20,2174.04,2168.28,5.76,1.0,0.0,2
L000047,2023-10-20,2174.04,2168.28,5.76,0.0,0.0,3
L000047,2023-11-19,2174.04,2168.28,5.76,1.0,0.0,1
L000047,2023-12-19,2174.04,2168.28,5.76,1.0,0.0,2
L000047,2024-01-18,2174.04,2168.28,5.76,2.5,0.0,2
L000047,2024-02-17,2174.04,2168.28,5.76,1.0,0.0,1
L000047,2024-03-18,2174.04,2168.28,5.76,0.0,0.0,2
L000047,2024-04-17,2174.04,2168.28,5.76,1.0,0.0,1
L000047,2024-05-17,2174.04,2168.28,5.76,2.5,0.0,1
L000047,2024-06-16,2174.04,2168.28,5.76,0.0,0.0,3
L000047,2024-07-16,2174.04,2168.28,5.76,2.5,0.0,3
L000048,2022-03-13,357.86,355.76,2.1,0.0,0.0,2
L000048,2022-04-12,357.86,355.76,2.1,0.0,0.0,1
L000048,2022-05-12,357.86,355.76,2.1,1.0,0.0,2
L000048,2022-06-11,357.86,355.76,2.1,1.0,0.0,1
L000048,2022-07-11,357.86,355.76,2.1,0.0,0.0,3
L000048,2022-08-10,357.86,355.76,2.1,0.0,0.0,3
L000048,2022-09-09,357.86,355.76,2.1,0.0,0.0,1
L000048,2022-10-09,357.86,355.76,2.1,0.0,0.0,2
L000048,2022-11-08,357.86,355.76,2.1,1.0,0.0,3
L000048,2022-12-08,357.86,355.76,2.1,2.5,0.0,1
L000048,2023-01-07,357.86,355.76,2.1,2.5,0.0,3
L000048,2023-02-06,357.86,355.76,2.1,2.5,0.0,3
L000049,2019-03-26,1412.98,1405.42,7.56,2.5,0.0,2
L000049,2019-04-25,1412.98,1405.42,7.56,2.5,0.0,3
L000049,2019-05-25,1412.98,1405.42,7.56,1.0,0.0,1
L000049,2019-06-24,1412.98,1405.42,7.56,1.0,0.0,1
L000049,2019-07-24,1412.98,1405.42,7.56,1.0,0.0,2
L000049,2019-08-23,1412.98,1405.42,7.56,0.0,0.0,3
L000049,2019-09-22,1412.98,1405.42,7.56,1.0,0.0,2
L000049,2019-10-22,1412.98,1405.42,7.56,2.5,0.0,1
L000049,2019-11-21,1412.98,1405.42,7.56,0.0,0.0,1
L000049,2019-12-21,1412.98,1405.42,7.56,0.0,0.0,3
L000049,2020-01-20,1412.98,1405.42,7.56,0.0,0.0,1
L000049,2020-02-19,1412.98,1405.42,7.56,1.0,0.0,1
L000050,2023-02-16,1169.85,1162.37,7.48,1.0,0.0,2
L000050,2023-03-18,1169.85,1162.37,7.48,1.0,0.0,3
L000050,2023-04-17,1169.85,1162.37,7.48,0.0,0.0,2
L000050,2023-05-17,1169.85,1162.37,7.48,0.0,0.0,3
L000050,2023-06-16,1169.85,1162.37,7.48,2.5,0.0,1
L000050,2023-07-16,1169.85,1162.37,7.48,0.0,0.0,2
L000050,2023-08-15,1169.85,1162.37,7.48,0.0,0.0,1
L000050,2023-09-14,1169.85,1162.37,7.48,2.5,0.0,3
L000050,2023-10-14,1169.85,1162.37,7.48,2.5,0.0,1
L000050,2023-11-13,1169.85,1162.37,7.48,2.5,0.0,1
L000050,2023-12-13,1169.85,1162.37,7.48,1.0,0.0,1
L000050,2024-01-12,1169.85,1162.37,7.48,2.5,0.0,3
L000051,2020-09-27,164.1,163.15,0.95,0.0,0.0,1
L000051,2020-10-27,164.1,163.15,0.95,2.5,0.0,3
L000051,2020-11-26,164.1,163.15,0.95,2.5,0.0,1
L000051,2020-12-26,164.1,163.15,0.95,1.0,0.0,1
L000051,2021-01-25,164.1,163.15,0.95,2.5,0.0,3
L000051,2021-02-24,164.1,163.15,0.95,1.0,0.0,3
L000051,2021-03-26,164.1,163.15,0.95,2.5,0.0,1
L000051,2021-04-25,164.1,163.15,0.95,1.0,0.0,3
L000051,2021-05-25,164.1,163.15,0.95,0.0,0.0,1
L000051,2021-06-24,164.1,163.15,0.95,1.0,0.0,1
L000051,2021-07-24,164.1,163.15,0.95,2.5,0.0,3
L000051,2021-08-23,164.1,163.15,0.95,1.0,0.0,1
L000052,2022-11-19,415.47,414.31,1.16,2.5,0.0,2
L000052,2022-12-19,415.47,414.31,1.16,1.0,0.0,1
L000052,2023-01-18,415.47,414.31,1.16,1.0,0.0,3
L000052,2023-02-17,415.47,414.31,1.16,1.0,0.0,3
L000052,2023-03-19,415.47,414.31,1.16,1.0,0.0,2
L000052,2023-04-18,415.47,414.31,1.16,0.0,0.0,3
L000052,2023-05-18,415.47,414.31,1.16,0.0,0.0,3
L000052,2023-06-17,415.47,414.31,1.16,1.0,0.0,2
L000052,2023-07-17,415.47,414.31,1.16,2.5,0.0,3
L000052,2023-08-16,415.47,414.31,1.16,1.0,0.0,1
L000052,2023-09-15,415.47,414.31,1.16,0.0,0.0,2
L000052,2023-10-15,415.47,414.31,1.16,2.5,0.0,1
L000053,2022-01-06,1056.49,1051.14,5.35,2.5,0.0,2
L000053,2022-02-05,1056.49,1051.14,5.35,2.5,0.0,1
L000053,2022-03-07,1056.49,1051.14,5.35,2.5,0.0,1
L000053,2022-04-06,1056.49,1051.14,5.35,2.5,0.0,3
L000053,2022-05-06,1056.49,1051.14,5.35,0.0,0.0,3
L000053,2022-06-05,1056.49,1051.14,5.35,0.0,0.0,1
L000053,2022-07-05,1056.49,1051.14,5.35,2.5,0.0,1
L000053,2022-08-04,1056.49,1051.14,5.35,0.0,0.0,1
L000053,2022-09-03,1056.49,1051.14,5.35,2.5,0.0,1
L000053,2022-10-03,1056.49,1051.14,5.35,2.5,0.0,1
L000053,2022-11-02,1056.49,1051.14,5.35,2.5,0.0,2
L000053,2022-12-02,1056.49,1051.14,5.35,0.0,0.0,1
L000054,2021-04-30,450.91,447.82,3.09,1.0,0.0,1
L000054,2021-05-30,450.91,447.82,3.09,2.5,0.0,1
L000054,2021-06-29,450.91,447.82,3.09,2.5,0.0,1
L000054,2021-07-29,450.91,447.82,3.09,2.5,0.0,1
L000054,2021-08-28,450.91,447.82,3.09,2.5,0.0,1
L000054,2021-09-27,450.91,447.82,3.09,1.0,0.0,1
L000054,2021-10-27,450.91,447.82,3.09,1.0,0.0,1
L000054,2021-11-26,450.91,447.82,3.09,1.0,0.0,1
L000054,2021-12-26,450.91,447.82,3.09,0.0,0.0,3
L000054,2022-01-25,450.91,447.82,3.09,2.5,0.0,1
L000054,2022-02-24,450.91,447.82,3.09,1.0,0.0,2
L000054,2022-03-26,450.91,447.82,3.09,1.0,0.0,2
L000055,2022-09-12,577.62,573.55,4.07,2.5,0.0,3
L000055,2022-10-12,577.62,573.55,4.07,2.5,0.0,2
L000055,2022-11-11,577.62,573.55,4.07,1.0,0.0,3
L000055,2022-12-11,577.62,573.55,4.07,0.0,0.0,3
L000055,2023-01-10,577.62,573.55,4.07,0.0,0.0,1
L000055,2023-02-09,577.62,573.55,4.07,1.0,0.0,2
L000055,2023-03-11,577.62,573.55,4.07,0.0,0.0,3
L000055,2023-04-10,577.62,573.55,4.07,2.5,0.0,1
L000055,2023-05-10,577.62,573.55,4.07,1.0,0.0,2
L000055,2023-06-09,577.62,573.55,4.07,1.0,0.0,2
L000055,2023-07-09,577.62,573.55,4.07,0.0,0.0,2
L000055,2023-08-08,577.62,573.55,4.07,0.0,0.0,2
L000056,2020-11-18,380.93,379.52,1.41,1.0,0.0,1
L000056,2020-12-18,380.93,379.52,1.41,0.0,0.0,1
L000056,2021-01-17,380.93,379.52,1.41,2.5,0.0,2
L000056,2021-02-16,380.93,379.52,1.41,2.5,0.0,2
L000056,2021-03-18,380.93,379.52,1.41,0.0,0.0,2
L000056,2021-04-17,380.93,379.52,1.41,0.0,0.0,2
L000056,2021-05-17,380.93,379.52,1.41,0.0,0.0,2
L000056,2021-06-16,380.93,379.52,1.41,1.0,0.0,1
L000056,2021-07-16,380.93,379.52,1.41,1.0,0.0,1
L000056,2021-08-15,380.93,379.52,1.41,1.0,0.0,3
L000056,2021-09-14,380.93,379.52,1.41,0.0,0.0,3
L000056,2021-10-14,380.93,379.52,1.41,1.0,0.0,2
L000057,2024-07-23,615.85,612.63,3.22,1.0,0.0,3
L000057,2024-08-22,615.85,612.63,3.22,0.0,0.0,2
L000057,2024-09-21,615.85,612.63,3.22,0.0,0.0,3
L000057,2024-10-21,615.85,612.63,3.22,1.0,0.0,2
L000057,2024-11-20,615.85,612.63,3.22,1.0,0.0,2
L000057,2024-12-20,615.85,612.63,3.22,0.0,0.0,2
L000057,2025-01-19,615.85,612.63,3.22,0.0,0.0,2
L000057,2025-02-18,615.85,612.63,3.22,0.0,0.0,1
L000057,2025-03-20,615.85,612.63,3.22,0.0,0.0,3
L000057,2025-04-19,615.85,612.63,3.22,1.0,0.0,2
L000057,2025-05-19,615.85,612.63,3.22,0.0,0.0,3
L000057,2025-06-18,615.85,612.63,3.22,2.5,0.0,3
L000058,2019-02-16,276.66,275.05,1.61,0.0,0.0,1
L000058,2019-03-18,276.66,275.05,1.61,1.0,0.0,3
L000058,2019-04-17,276.66,275.05,1.61,1.0,0.0,3
L000058,2019-05-17,276.66,275.05,1.61,1.0,0.0,3
L000058,2019-06-16,276.66,275.05,1.61,0.0,0.0,2
L000058,2019-07-16,276.66,275.05,1.61,2.5,0.0,3
L000058,2019-08-15,276.66,275.05,1.61,1.0,0.0,3
L000058,2019-09-14,276.66,275.05,1.61,1.0,0.0,1
L000058,2019-10-14,276.66,275.05,1.61,0.0,0.0,3
L000058,2019-11-13,276.66,275.05,1.61,0.0,0.0,1
L000058,2019-12-13,276.66,275.05,1.61,1.0,0.0,2
L000058,2020-01-12,276.66,275.05,1.61,0.0,0.0,3
L000059,2021-10-02,381.14,378.69,2.45,2.5,0.0,3
L000059,2021-11-01,381.14,378.69,2.45,2.5,0.0,3
L000059,2021-12-01,381.14,378.69,2.45,0.0,0.0,3
L000059,2021-12-31,381.14,378.69,2.45,1.0,0.0,3
L000059,2022-01-30,381.14,378.69,2.45,0.0,0.0,1
L000059,2022-03-01,381.14,378.69,2.45,0.0,0.0,2
L000059,2022-03-31,381.14,378.69,2.45,2.5,0.0,3
L000059,2022-04-30,381.14,378.69,2.45,1.0,0.0,3
L000059,2022-05-30,381.14,378.69,2.45,1.0,0.0,1
L000059,2022-06-29,381.14,378.69,2.45,1.0,0.0,1
L000059,2022-07-29,381.14,378.69,2.45,0.0,0.0,1
L000059,2022-08-28,381.14,378.69,2.45,2.5,0.0,2
L000060,2022-02-06,806.34,801.45,4.89,2.5,0.0,2
L000060,2022-03-08,806.34,801.45,4.89,1.0,0.0,3
L000060,2022-04-07,806.34,801.45,4.89,1.0,0.0,3
L000060,2022-05-07,806.34,801.45,4.89,0.0,0.0,3
L000060,2022-06-06,806.34,801.45,4.89,1.0,0.0,3
L000060,2022-07-06,806.34,801.45,4.89,2.5,0.0,3
L000060,2022-08-05,806.34,801.45,4.89,2.5,0.0,2
L000060,2022-09-04,806.34,801.45,4.89,0.0,0.0,2
L000060,2022-10-04,806.34,801.45,4.89,1.0,0.0,3
L000060,2022-11-03,806.34,801.45,4.89,0.0,0.0,1
L000060,2022-12-03,806.34,801.45,4.89,1.0,0.0,1
L000060,2023-01-02,806.34,801.45,4.89,1.0,0.0,2
L000061,2020-06-16,660.5,658.06,2.44,1.0,0.0,1
L000061,2020-07-16,660.5,658.06,2.44,2.5,0.0,2
L000061,2020-08-15,660.5,658.06,2.44,1.0,0.0,1
L000061,2020-09-14,660.5,658.06,2.44,1.0,0.0,3
L000061,2020-10-14,660.5,658.06,2.44,0.0,0.0,3
L000061,2020-11-13,660.5,658.06,2.44,0.0,0.0,1
L000061,2020-12-13,660.5,658.06,2.44,2.5,0.0,1
L000061,2021-01-12,660.5,658.06,2.44,0.0,0.0,2
L000061,2021-02-11,660.5,658.06,2.44,0.0,0.0,1
L000061,2021-03-13,660.5,658.06,2.44,1.0,0.0,2
L000061,2021-04-12,660.5,658.06,2.44,2.5,0.0,3
L000061,2021-05-12,660.5,658.06,2.44,0.0,0.0,1
L000062,2024-06-06,538.91,535.66,3.25,2.5,0.0,3
L000062,2024-07-06,538.91,535.66,3.25,1.0,0.0,1
L000062,2024-08-05,538.91,535.66,3.25,2.5,0.0,1
L000062,2024-09-04,538.91,535.66,3.25,0.0,5.0,2
L000063,2023-03-28,153.49,152.46,1.03,0.0,0.0,2
L000063,2023-04-27,153.49,152.46,1.03,2.5,0.0,3
L000063,2023-05-27,153.49,152.46,1.03,1.0,0.0,1
L000063,2023-06-26,153.49,152.46,1.03,0.0,0.0,2
L000063,2023-07-26,153.49,152.46,1.03,0.0,0.0,3
L000063,2023-08-25,153.49,152.46,1.03,0.0,0.0,1
L000063,2023-09-24,153.49,152.46,1.03,1.0,0.0,3
L000063,2023-10-24,153.49,152.46,1.03,2.5,0.0,3
L000063,2023-11-23,153.49,152.46,1.03,2.5,0.0,1
L000063,2023-12-23,153.49,152.46,1.03,0.0,0.0,2
L000063,2024-01-22,153.49,152.46,1.03,2.5,0.0,2
L000063,2024-02-21,153.49,152.46,1.03,2.5,0.0,1
L000064,2022-11-18,479.06,476.41,2.65,2.5,0.0,3
L000064,2022-12-18,479.06,476.41,2.65,2.5,0.0,1
L000064,2023-01-17,479.06,476.41,2.65,1.0,0.0,1
L000064,2023-02-16,479.06,476.41,2.65,1.0,0.0,2
L000064,2023-03-18,479.06,476.41,2.65,0.0,0.0,1
L000064,2023-04-17,479.06,476.41,2.65,2.5,0.0,3
L000064,2023-05-17,479.06,476.41,2.65,0.0,0.0,3
L000064,2023-06-16,479.06,476.41,2.65,1.0,0.0,1
L000064,2023-07-16,479.06,476.41,2.65,1.0,0.0,3
L000064,2023-08-15,479.06,476.41,2.65,1.0,0.0,2
L000064,2023-09-14,479.06,476.41,2.65,1.0,0.0,3
L000064,2023-10-14,479.06,476.41,2.65,2.5,0.0,1
L000065,2021-02-26,576.69,574.45,2.24,0.0,0.0,3
L000065,2021-03-28,576.69,574.45,2.24,0.0,0.0,3
L000065,2021-04-27,576.69,574.45,2.24,2.5,0.0,1
L000065,2021-05-27,576.69,574.45,2.24,2.5,0.0,2
L000065,2021-06-26,576.69,574.45,2.24,0.0,0.0,1
L000065,2021-07-26,576.69,574.45,2.24,0.0,0.0,1
L000065,2021-08-25,576.69,574.45,2.24,2.5,0.0,1
L000065,2021-09-24,576.69,574.45,2.24,2.5,0.0,1
L000065,2021-10-24,576.69,574.45,2.24,0.0,0.0,1
L000065,2021-11-23,576.69,574.45,2.24,0.0,0.0,1
L000065,2021-12-23,576.69,574.45,2.24,1.0,0.0,2
L000065,2022-01-22,576.69,574.45,2.24,0.0,0.0,3
L000066,2019-12-09,71.88,71.51,0.37,1.0,0.0,1
L000066,2020-01-08,71.88,71.51,0.37,2.5,0.0,1
L000066,2020-02-07,71.88,71.51,0.37,0.0,0.0,1
L000066,2020-03-08,71.88,71.51,0.37,2.5,0.0,3
L000066,2020-04-07,71.88,71.51,0.37,0.0,0.0,2
L000066,2020-05-07,71.88,71.51,0.37,2.5,0.0,2
L000066,2020-06-06,71.88,71.51,0.37,2.5,0.0,2
L000066,2020-07-06,71.88,71.51,0.37,0.0,0.0,3
L000066,2020-08-05,71.88,71.51,0.37,0.0,0.0,1
L000066,2020-09-04,71.88,71.51,0.37,1.0,0.0,2
L000066,2020-10-04,71.88,71.51,0.37,0.0,0.0,1
L000066,2020-11-03,71.88,71.51,0.37,1.0,0.0,1
L000067,2019-02-08,678.24,676.82,1.42,2.5,0.0,1
L000067,2019-03-10,678.24,676.82,1.42,2.5,0.0,2
L000067,2019-04-09,678.24,676.82,1.42,0.0,0.0,1
L000067,2019-05-09,678.24,676.82,1.42,0.0,0.0,1
L000067,2019-06-08,678.24,676.82,1.42,0.0,0.0,1
L000067,2019-07-08,678.24,676.82,1.42,1.0,0.0,1
L000067,2019-08-07,678.24,676.82,1.42,1.0,0.0,1
L000067,2019-09-06,678.24,676.82,1.42,2.5,0.0,1
L000067,2019-10-06,678.24,676.82,1.42,1.0,0.0,3
L000067,2019-11-05,678.24,676.82,1.42,2.5,0.0,3
L000067,2019-12-05,678.24,676.82,1.42,2.5,0.0,3
L000067,2020-01-04,678.24,676.82,1.42,2.5,0.0,3
L000068,2023-11-28,438.32,437.38,0.94,2.5,0.0,2
L000068,2023-12-28,438.32,437.38,0.94,1.0,0.0,1
L000068,2024-01-27,438.32,437.38,0.94,2.5,0.0,3
L000068,2024-02-26,438.32,437.38,0.94,2.5,0.0,3
L000068,2024-03-27,438.32,437.38,0.94,0.0,0.0,2
L000068,2024-04-26,438.32,437.38,0.94,1.0,0.0,1
L000068,2024-05-26,438.32,437.38,0.94,2.5,0.0,2
L000068,2024-06-25,438.32,437.38,0.94,1.0,0.0,2
L000068,2024-07-25,438.32,437.38,0.94,1.0,0.0,3
L000068,2024-08-24,438.32,437.38,0.94,0.0,0.0,3
L000068,2024-09-23,438.32,437.38,0.94,0.0,0.0,1
L000068,2024-10-23,438.32,437.38,0.94,1.0,0.0,2
L000069,2022-10-26,1339.55,1333.56,5.99,1.0,0.0,3
L000069,2022-11-25,1339.55,1333.56,5.99,1.0,0.0,1
L000069,2022-12-25,1339.55,1333.56,5.99,2.5,0.0,1
L000069,2023-01-24,1339.55,1333.56,5.99,2.5,0.0,1
L000069,2023-02-23,1339.55,1333.56,5.99,0.0,0.0,1
L000069,2023-03-25,1339.55,1333.56,5.99,2.5,0.0,3
L000069,2023-04-24,1339.55,1333.56,5.99,2.5,0.0,1
L000069,2023-05-24,1339.55,1333.56,5.99,2.5,0.0,2
L000069,2023-06-23,1339.55,1333.56,5.99,1.0,0.0,3
L000069,2023-07-23,1339.55,1333.56,5.99,2.5,0.0,3
L000069,2023-08-22,1339.55,1333.56,5.99,2.5,0.0,1
L000069,2023-09-21,1339.55,1333.56,5.99,0.0,0.0,3
L000070,2019-03-26,203.74,202.94,0.8,0.0,0.0,3
L000070,2019-04-25,203.74,202.94,0.8,0.0,0.0,1
L000070,2019-05-25,203.74,202.94,0.8,0.0,0.0,1
L000070,2019-06-24,203.74,202.94,0.8,2.5,0.0,3
L000070,2019-07-24,203.74,202.94,0.8,2.5,0.0,1
L000070,2019-08-23,203.74,202.94,0.8,0.0,0.0,3
L000070,2019-09-22,203.74,202.94,0.8,2.5,0.0,1
L000070,2019-10-22,203.74,202.94,0.8,1.0,0.0,3
L000070,2019-11-21,203.74,202.94,0.8,2.5,0.0,1
L000070,2019-12-21,203.74,202.94,0.8,1.0,0.0,2
L000070,2020-01-20,203.74,202.94,0.8,1.0,0.0,3
L000070,2020-02-19,203.74,202.94,0.8,0.0,0.0,1
L000071,2019-07-30,2495.52,2481.88,13.64,0.0,0.0,2
L000071,2019-08-29,2495.52,2481.88,13.64,1.0,0.0,1
L000071,2019-09-28,2495.52,2481.88,13.64,0.0,0.0,1
L000071,2019-10-28,2495.52,2481.88,13.64,2.5,0.0,3
L000071,2019-11-27,2495.52,2481.88,13.64,0.0,0.0,3
L000071,2019-12-27,2495.52,2481.88,13.64,0.0,0.0,3
L000071,2020-01-26,2495.52,2481.88,13.64,1.0,0.0,1
L000071,2020-02-25,2495.52,2481.88,13.64,1.0,0.0,3
L000071,2020-03-26,2495.52,2481.88,13.64,2.5,0.0,3
L000071,2020-04-25,2495.52,2481.88,13.64,0.0,0.0,3
L000071,2020-05-25,2495.52,2481.88,13.64,1.0,0.0,2
L000071,2020-06-24,2495.52,2481.88,13.64,0.0,0.0,3
L000072,2019-12-04,298.39,296.69,1.7,1.0,0.0,2
L000072,2020-01-03,298.39,296.69,1.7,0.0,0.0,1
L000072,2020-02-02,298.39,296.69,1.7,0.0,0.0,1
L000072,2020-03-03,298.39,296.69,1.7,2.5,0.0,3
L000072,2020-04-02,298.39,296.69,1.7,0.0,0.0,3
L000072,2020-05-02,298.39,296.69,1.7,0.0,0.0,1
L000072,2020-06-01,298.39,296.69,1.7,1.0,0.0,1
L000072,2020-07-01,298.39,296.69,1.7,2.5,0.0,3
L000072,2020-07-31,298.39,296.69,1.7,2.5,0.0,1
L000072,2020-08-30,298.39,296.69,1.7,0.0,0.0,3
L000072,2020-09-29,298.39,296.69,1.7,0.0,0.0,2
L000072,2020-10-29,298.39,296.69,1.7,0.0,0.0,2
L000073,2024-12-28,2652.98,2636.05,16.93,2.5,0.0,3
L000073,2025-01-27,2652.98,2636.05,16.93,1.0,0.0,1
L000073,2025-02-26,2652.98,2636.05,16.93,2.5,0.0,3
L000073,2025-03-28,2652.98,2636.05,16.93,2.5,0.0,1
L000073,2025-04-27,2652.98,2636.05,16.93,2.5,0.0,1
L000073,2025-05-27,2652.98,2636.05,16.93,1.0,0.0,2
L000073,2025-06-26,2652.98,2636.05,16.93,1.0,0.0,3
L000073,2025-07-26,2652.98,2636.05,16.93,0.0,0.0,3
L000073,2025-08-25,2652.98,2636.05,16.93,2.5,0.0,2
L000073,2025-09-24,2652.98,2636.05,16.93,1.0,0.0,2
L000073,2025-10-24,2652.98,2636.05,16.93,0.0,0.0,1
L000073,2025-11-23,2652.98,2636.05,16.93,2.5,0.0,1
L000074,2024-09-10,701.26,698.57,2.69,2.5,0.0,3
L000074,2024-10-10,701.26,698.57,2.69,2.5,0.0,3
